"","Year","SalCat","Taxa2","CPUE","X2","Outflow"
"271",2011,"Fresh (<0.5ppt)","Pseudodiaptomus",224.942285059979,54.6749642857143,77836.5928571429
"272",2011,"Fresh (<0.5ppt)","Sinocalanus",386.658525178588,54.6749642857143,77836.5928571429
"273",2011,"Low Salinity (0.5-6 ppt)","Acartia",13.5761241848527,54.6911538461538,64164
"274",2011,"Low Salinity (0.5-6 ppt)","Bosmina",73.3883561362001,54.6911538461538,64164
"275",2011,"Low Salinity (0.5-6 ppt)","Daphnia sp.",24.8364847771851,54.6911538461538,64164
"276",2011,"Low Salinity (0.5-6 ppt)","Eurytemora",2075.3548040139,54.6911538461538,64164
"277",2011,"Low Salinity (0.5-6 ppt)","Harpacticoids",460.54043604997,54.6911538461538,64164
"278",2011,"Low Salinity (0.5-6 ppt)","Mysids",0.315555555555556,55.7775,58456.4166666667
"279",2011,"Low Salinity (0.5-6 ppt)","Pseudodiaptomus",322.605325162129,54.6911538461538,64164
"280",2011,"Low Salinity (0.5-6 ppt)","Sinocalanus",288.656391628664,54.6911538461538,64164
"281",2011,"High Salinity (>6 ppt)","Acartia",579.292145129172,56.2376470588235,58886.4117647059
"282",2011,"High Salinity (>6 ppt)","Bosmina",2.35429556190067,56.2376470588235,58886.4117647059
"283",2011,"High Salinity (>6 ppt)","Daphnia sp.",0.993529411764706,56.2376470588235,58886.4117647059
"284",2011,"High Salinity (>6 ppt)","Eurytemora",605.985091494753,56.2376470588235,58886.4117647059
"285",2011,"High Salinity (>6 ppt)","Harpacticoids",189.932386727225,56.2376470588235,58886.4117647059
"286",2011,"High Salinity (>6 ppt)","Mysids",0.24655303030303,56.6627272727273,65177.0909090909
"287",2011,"High Salinity (>6 ppt)","Pseudodiaptomus",20.2979998408463,56.2376470588235,58886.4117647059
"288",2011,"High Salinity (>6 ppt)","Sinocalanus",32.1175423390919,56.2376470588235,58886.4117647059
"289",2012,"Fresh (<0.5ppt)","Acartia",0.0935681810227678,70.1622790697674,16811.0511627907
"290",2012,"Fresh (<0.5ppt)","Bosmina",625.960877918356,70.1622790697674,16811.0511627907
"291",2012,"Fresh (<0.5ppt)","Daphnia sp.",238.479112517028,70.1622790697674,16811.0511627907
"292",2012,"Fresh (<0.5ppt)","Eurytemora",299.443726247442,70.1622790697674,16811.0511627907
"293",2012,"Fresh (<0.5ppt)","Harpacticoids",54.3095413978837,70.1622790697674,16811.0511627907
"294",2012,"Fresh (<0.5ppt)","Mysids",0.473303571428571,69.7153571428571,20373.9642857143
"295",2012,"Fresh (<0.5ppt)","Pseudodiaptomus",1418.9372694727,70.1622790697674,16811.0511627907
"296",2012,"Fresh (<0.5ppt)","Sinocalanus",1238.4374040479,70.1622790697674,16811.0511627907
"297",2012,"Low Salinity (0.5-6 ppt)","Acartia",5.82535211381378,71.2083333333333,18405.0119047619
"298",2012,"Low Salinity (0.5-6 ppt)","Bosmina",55.2988572988757,71.2083333333333,18405.0119047619
"299",2012,"Low Salinity (0.5-6 ppt)","Daphnia sp.",12.2326217872575,71.2083333333333,18405.0119047619
"300",2012,"Low Salinity (0.5-6 ppt)","Eurytemora",824.934655932915,71.2083333333333,18405.0119047619
"301",2012,"Low Salinity (0.5-6 ppt)","Harpacticoids",1322.58571024047,71.2083333333333,18405.0119047619
"302",2012,"Low Salinity (0.5-6 ppt)","Mysids",0.503026315789474,71.5094736842105,26068.1578947368
"303",2012,"Low Salinity (0.5-6 ppt)","Pseudodiaptomus",376.274620130332,71.2083333333333,18405.0119047619
"304",2012,"Low Salinity (0.5-6 ppt)","Sinocalanus",630.82001090514,71.2083333333333,18405.0119047619
"305",2012,"High Salinity (>6 ppt)","Acartia",2333.95298600103,70.7225,18828.9
"306",2012,"High Salinity (>6 ppt)","Bosmina",0.365237746929105,70.7225,18828.9
"307",2012,"High Salinity (>6 ppt)","Daphnia sp.",0.347076313597777,70.7225,18828.9
"308",2012,"High Salinity (>6 ppt)","Eurytemora",31.7788919747401,70.7225,18828.9
"309",2012,"High Salinity (>6 ppt)","Harpacticoids",197.367445818045,70.7225,18828.9
"310",2012,"High Salinity (>6 ppt)","Mysids",0.23655303030303,69.2681818181818,25862.9090909091
"311",2012,"High Salinity (>6 ppt)","Pseudodiaptomus",17.9923988926791,70.7225,18828.9
"312",2012,"High Salinity (>6 ppt)","Sinocalanus",11.9600752308584,70.7225,18828.9
"313",2013,"Fresh (<0.5ppt)","Acartia",0.0511908599263801,75.4285,10344.3166666667
"314",2013,"Fresh (<0.5ppt)","Bosmina",1534.1319807398,75.4285,10344.3166666667
"315",2013,"Fresh (<0.5ppt)","Daphnia sp.",1228.97639836247,75.4285,10344.3166666667
"316",2013,"Fresh (<0.5ppt)","Eurytemora",549.4591185322,75.4285,10344.3166666667
"317",2013,"Fresh (<0.5ppt)","Harpacticoids",60.0066876533186,75.4285,10344.3166666667
"318",2013,"Fresh (<0.5ppt)","Mysids",0.0604528985507246,75.1491304347826,9542.73913043478
"319",2013,"Fresh (<0.5ppt)","Pseudodiaptomus",3508.40918601005,75.4285,10344.3166666667
"320",2013,"Fresh (<0.5ppt)","Sinocalanus",1519.95162223265,75.4285,10344.3166666667
"321",2013,"Low Salinity (0.5-6 ppt)","Acartia",0.876479063443786,75.6093243243243,9789.04054054054
"322",2013,"Low Salinity (0.5-6 ppt)","Bosmina",18.5235763862597,75.6093243243243,9789.04054054054
"323",2013,"Low Salinity (0.5-6 ppt)","Daphnia sp.",8.90899597009113,75.6093243243243,9789.04054054054
"324",2013,"Low Salinity (0.5-6 ppt)","Eurytemora",861.277846101779,75.6093243243243,9789.04054054054
"325",2013,"Low Salinity (0.5-6 ppt)","Harpacticoids",222.4118296432,75.6093243243243,9789.04054054054
"326",2013,"Low Salinity (0.5-6 ppt)","Mysids",2.008125,75.6572222222222,8656.27777777778
"327",2013,"Low Salinity (0.5-6 ppt)","Pseudodiaptomus",562.847824238489,75.6093243243243,9789.04054054054
"328",2013,"Low Salinity (0.5-6 ppt)","Sinocalanus",107.380565052554,75.6093243243243,9789.04054054054
"329",2013,"High Salinity (>6 ppt)","Acartia",436.124885207331,75.7930379746835,9697.92405063291
"330",2013,"High Salinity (>6 ppt)","Bosmina",0.164693863977982,75.7930379746835,9697.92405063291
"331",2013,"High Salinity (>6 ppt)","Daphnia sp.",0.0828964796470231,75.7930379746835,9697.92405063291
"332",2013,"High Salinity (>6 ppt)","Eurytemora",148.311652765214,75.7930379746835,9697.92405063291
"333",2013,"High Salinity (>6 ppt)","Harpacticoids",434.827910226142,75.7930379746835,9697.92405063291
"334",2013,"High Salinity (>6 ppt)","Mysids",0.122430555555556,75.8883333333333,8290.25
"335",2013,"High Salinity (>6 ppt)","Pseudodiaptomus",149.552195892401,75.7930379746835,9697.92405063291
"336",2013,"High Salinity (>6 ppt)","Sinocalanus",8.62567351080685,75.7930379746835,9697.92405063291
"337",2014,"Fresh (<0.5ppt)","Acartia",0.019305509376881,80.1458227848101,8498.46202531646
"338",2014,"Fresh (<0.5ppt)","Bosmina",300.745629779796,80.1458227848101,8498.46202531646
"339",2014,"Fresh (<0.5ppt)","Daphnia sp.",331.687678697756,80.1458227848101,8498.46202531646
"340",2014,"Fresh (<0.5ppt)","Eurytemora",299.595070720589,80.1458227848101,8498.46202531646
"341",2014,"Fresh (<0.5ppt)","Harpacticoids",22.8084357827423,80.1458227848101,8498.46202531646
"342",2014,"Fresh (<0.5ppt)","Mysids",0.018875,78.2015,10539.15
"343",2014,"Fresh (<0.5ppt)","Pseudodiaptomus",4707.36300040585,80.1458227848101,8498.46202531646
"344",2014,"Fresh (<0.5ppt)","Sinocalanus",816.526815067709,80.1458227848101,8498.46202531646
"345",2014,"Low Salinity (0.5-6 ppt)","Acartia",3.98938760302805,79.9162886597938,7916.87628865979
"346",2014,"Low Salinity (0.5-6 ppt)","Bosmina",20.813278762964,79.9162886597938,7916.87628865979
"347",2014,"Low Salinity (0.5-6 ppt)","Daphnia sp.",8.00544613486582,79.9162886597938,7916.87628865979
"348",2014,"Low Salinity (0.5-6 ppt)","Eurytemora",538.277420300838,79.9162886597938,7916.87628865979
"349",2014,"Low Salinity (0.5-6 ppt)","Harpacticoids",77.0200322193123,79.9162886597938,7916.87628865979
"350",2014,"Low Salinity (0.5-6 ppt)","Mysids",0.385297619047619,77.9176190476191,8647.42857142857
"351",2014,"Low Salinity (0.5-6 ppt)","Pseudodiaptomus",629.624978217556,79.9162886597938,7916.87628865979
"352",2014,"Low Salinity (0.5-6 ppt)","Sinocalanus",126.605393433644,79.9162886597938,7916.87628865979
"353",2014,"High Salinity (>6 ppt)","Acartia",433.564114287362,81.2382258064516,5815
"354",2014,"High Salinity (>6 ppt)","Bosmina",0.0992349438558255,81.2382258064516,5815
"355",2014,"High Salinity (>6 ppt)","Daphnia sp.",0,81.2382258064516,5815
"356",2014,"High Salinity (>6 ppt)","Eurytemora",127.437990911288,81.2382258064516,5815
"357",2014,"High Salinity (>6 ppt)","Harpacticoids",123.562650738621,81.2382258064516,5815
"358",2014,"High Salinity (>6 ppt)","Mysids",0.143680555555556,79.6275,6904.75
"359",2014,"High Salinity (>6 ppt)","Pseudodiaptomus",149.121547813354,81.2382258064516,5815
"360",2014,"High Salinity (>6 ppt)","Sinocalanus",1.89548455033526,81.2382258064516,5815
"361",2015,"Fresh (<0.5ppt)","Acartia",0,81.3092248062016,6716.93023255814
"362",2015,"Fresh (<0.5ppt)","Bosmina",1709.80174102732,81.3092248062016,6716.93023255814
"363",2015,"Fresh (<0.5ppt)","Daphnia sp.",2105.00799199139,81.3092248062016,6716.93023255814
"364",2015,"Fresh (<0.5ppt)","Eurytemora",627.843749761717,81.3092248062016,6716.93023255814
"365",2015,"Fresh (<0.5ppt)","Harpacticoids",24.917746240617,81.3092248062016,6716.93023255814
"366",2015,"Fresh (<0.5ppt)","Mysids",0.100444444444444,80.7873333333333,7789.06666666667
"367",2015,"Fresh (<0.5ppt)","Pseudodiaptomus",5477.67571849974,81.3092248062016,6716.93023255814
"368",2015,"Fresh (<0.5ppt)","Sinocalanus",775.509816143027,81.3092248062016,6716.93023255814
"369",2015,"Low Salinity (0.5-6 ppt)","Acartia",0.0480997822667823,81.3663529411765,6741.31764705882
"370",2015,"Low Salinity (0.5-6 ppt)","Bosmina",24.4450161740682,81.3663529411765,6741.31764705882
"371",2015,"Low Salinity (0.5-6 ppt)","Daphnia sp.",21.8804316547533,81.3663529411765,6741.31764705882
"372",2015,"Low Salinity (0.5-6 ppt)","Eurytemora",455.512155395405,81.3663529411765,6741.31764705882
"373",2015,"Low Salinity (0.5-6 ppt)","Harpacticoids",33.6497229927419,81.3663529411765,6741.31764705882
"374",2015,"Low Salinity (0.5-6 ppt)","Mysids",1.6680625,80.9355,6959.85
"375",2015,"Low Salinity (0.5-6 ppt)","Pseudodiaptomus",2041.52826931695,81.3663529411765,6741.31764705882
"376",2015,"Low Salinity (0.5-6 ppt)","Sinocalanus",120.790500410255,81.3663529411765,6741.31764705882
"377",2015,"High Salinity (>6 ppt)","Acartia",45.7292442844409,81.6582474226804,6754.58762886598
"378",2015,"High Salinity (>6 ppt)","Bosmina",0.0703594266479311,81.6582474226804,6754.58762886598
"379",2015,"High Salinity (>6 ppt)","Daphnia sp.",0.0716041864286464,81.6582474226804,6754.58762886598
"380",2015,"High Salinity (>6 ppt)","Eurytemora",12.8533968055647,81.6582474226804,6754.58762886598
"381",2015,"High Salinity (>6 ppt)","Harpacticoids",72.2644284844588,81.6582474226804,6754.58762886598
"382",2015,"High Salinity (>6 ppt)","Mysids",1.05804166666667,81.3835,6637.15
"383",2015,"High Salinity (>6 ppt)","Pseudodiaptomus",237.2696985508,81.6582474226804,6754.58762886598
"384",2015,"High Salinity (>6 ppt)","Sinocalanus",1.72652710445589,81.6582474226804,6754.58762886598
"385",2016,"Fresh (<0.5ppt)","Acartia",0.242630340643209,65.2615492957746,47052.8732394366
"386",2016,"Fresh (<0.5ppt)","Bosmina",2118.70840123997,65.2615492957746,47052.8732394366
"387",2016,"Fresh (<0.5ppt)","Daphnia sp.",934.695716420155,65.2615492957746,47052.8732394366
"388",2016,"Fresh (<0.5ppt)","Eurytemora",428.136462958524,65.2615492957746,47052.8732394366
"389",2016,"Fresh (<0.5ppt)","Harpacticoids",42.0939619735314,65.2615492957746,47052.8732394366
"390",2016,"Fresh (<0.5ppt)","Mysids",0.163873456790123,68.0088888888889,15726.7037037037
"391",2016,"Fresh (<0.5ppt)","Pseudodiaptomus",2797.91986004756,65.2615492957746,47052.8732394366
"392",2016,"Fresh (<0.5ppt)","Sinocalanus",442.546213496653,65.2615492957746,47052.8732394366
"393",2016,"Low Salinity (0.5-6 ppt)","Acartia",4.11854975789994,67.316301369863,25706
"394",2016,"Low Salinity (0.5-6 ppt)","Bosmina",90.2673227158306,67.316301369863,25706
"395",2016,"Low Salinity (0.5-6 ppt)","Daphnia sp.",45.0336865971141,67.316301369863,25706
"396",2016,"Low Salinity (0.5-6 ppt)","Eurytemora",966.813444877795,67.316301369863,25706
"397",2016,"Low Salinity (0.5-6 ppt)","Harpacticoids",118.716111512228,67.316301369863,25706
"398",2016,"Low Salinity (0.5-6 ppt)","Mysids",1.61677083333333,69.58875,18768.125
"399",2016,"Low Salinity (0.5-6 ppt)","Pseudodiaptomus",763.343625525128,67.316301369863,25706
"400",2016,"Low Salinity (0.5-6 ppt)","Sinocalanus",436.937030018099,67.316301369863,25706
"401",2016,"High Salinity (>6 ppt)","Acartia",181.109742144588,68.9116666666667,20651.4285714286
"402",2016,"High Salinity (>6 ppt)","Bosmina",0.994527936890102,68.9116666666667,20651.4285714286
"403",2016,"High Salinity (>6 ppt)","Daphnia sp.",0.398753849367302,68.9116666666667,20651.4285714286
"404",2016,"High Salinity (>6 ppt)","Eurytemora",88.9204846715618,68.9116666666667,20651.4285714286
"405",2016,"High Salinity (>6 ppt)","Harpacticoids",67.1146087809742,68.9116666666667,20651.4285714286
"406",2016,"High Salinity (>6 ppt)","Mysids",0.116111111111111,68.7975,30149.75
"407",2016,"High Salinity (>6 ppt)","Pseudodiaptomus",264.818300553636,68.9116666666667,20651.4285714286
"408",2016,"High Salinity (>6 ppt)","Sinocalanus",4.46158426025222,68.9116666666667,20651.4285714286
"409",2017,"Fresh (<0.5ppt)","Acartia",0,47.8364745762712,94990.8881355932
"410",2017,"Fresh (<0.5ppt)","Bosmina",910.640417263245,47.8364745762712,94990.8881355932
"411",2017,"Fresh (<0.5ppt)","Daphnia sp.",164.327812488802,47.8364745762712,94990.8881355932
"412",2017,"Fresh (<0.5ppt)","Eurytemora",536.157461799983,47.8364745762712,94990.8881355932
"413",2017,"Fresh (<0.5ppt)","Harpacticoids",50.4971469715666,47.8364745762712,94990.8881355932
"414",2017,"Fresh (<0.5ppt)","Mysids",0.236166666666667,46.8395555555556,91373.8222222222
"415",2017,"Fresh (<0.5ppt)","Pseudodiaptomus",945.883753513884,47.8364745762712,94990.8881355932
"416",2017,"Fresh (<0.5ppt)","Sinocalanus",264.88991410422,47.8364745762712,94990.8881355932
"417",2017,"Low Salinity (0.5-6 ppt)","Acartia",7.66084214420369,47.811568627451,86165.5098039216
"418",2017,"Low Salinity (0.5-6 ppt)","Bosmina",103.289345014458,47.811568627451,86165.5098039216
"419",2017,"Low Salinity (0.5-6 ppt)","Daphnia sp.",28.2196994814505,47.811568627451,86165.5098039216
"420",2017,"Low Salinity (0.5-6 ppt)","Eurytemora",3047.74939253104,47.811568627451,86165.5098039216
"421",2017,"Low Salinity (0.5-6 ppt)","Harpacticoids",300.448776497145,47.811568627451,86165.5098039216
"422",2017,"Low Salinity (0.5-6 ppt)","Mysids",2.610125,47.668,80554.5
"423",2017,"Low Salinity (0.5-6 ppt)","Pseudodiaptomus",1384.43946423478,47.811568627451,86165.5098039216
"424",2017,"Low Salinity (0.5-6 ppt)","Sinocalanus",234.770511562808,47.811568627451,86165.5098039216
"425",2017,"High Salinity (>6 ppt)","Acartia",151.602864662969,49.9208333333333,70695.5833333333
"426",2017,"High Salinity (>6 ppt)","Bosmina",1.4588432029674,49.9208333333333,70695.5833333333
"427",2017,"High Salinity (>6 ppt)","Daphnia sp.",0.171666666666667,49.9208333333333,70695.5833333333
"428",2017,"High Salinity (>6 ppt)","Eurytemora",532.298312343285,49.9208333333333,70695.5833333333
"429",2017,"High Salinity (>6 ppt)","Harpacticoids",72.6108289935868,49.9208333333333,70695.5833333333
"430",2017,"High Salinity (>6 ppt)","Mysids",0.987083333333333,49.73375,70505.625
"431",2017,"High Salinity (>6 ppt)","Pseudodiaptomus",239.12160227045,49.9208333333333,70695.5833333333
"432",2017,"High Salinity (>6 ppt)","Sinocalanus",54.123019124677,49.9208333333333,70695.5833333333
"433",2018,"Fresh (<0.5ppt)","Acartia",0.123662225625387,66.8216742081448,37363.8733031674
"434",2018,"Fresh (<0.5ppt)","Bosmina",592.316578907594,66.8216742081448,37363.8733031674
"435",2018,"Fresh (<0.5ppt)","Daphnia sp.",96.6645486400623,66.8216742081448,37363.8733031674
"436",2018,"Fresh (<0.5ppt)","Eurytemora",1426.72303299524,66.8216742081448,37363.8733031674
"437",2018,"Fresh (<0.5ppt)","Harpacticoids",32.3446479456057,66.8216742081448,37363.8733031674
"438",2018,"Fresh (<0.5ppt)","Mysids",0.0184051724137931,66.7410344827586,44328.9655172414
"439",2018,"Fresh (<0.5ppt)","Pseudodiaptomus",2056.43797518317,66.8216742081448,37363.8733031674
"440",2018,"Fresh (<0.5ppt)","Sinocalanus",181.931642992407,66.8216742081448,37363.8733031674
"441",2018,"Low Salinity (0.5-6 ppt)","Acartia",2.99900340808542,68.3722535211268,25731.8450704225
"442",2018,"Low Salinity (0.5-6 ppt)","Bosmina",18.3305407883184,68.3722535211268,25731.8450704225
"443",2018,"Low Salinity (0.5-6 ppt)","Daphnia sp.",5.47296649909826,68.3722535211268,25731.8450704225
"444",2018,"Low Salinity (0.5-6 ppt)","Eurytemora",989.759706346568,68.3722535211268,25731.8450704225
"445",2018,"Low Salinity (0.5-6 ppt)","Harpacticoids",146.049683525442,68.3722535211268,25731.8450704225
"446",2018,"Low Salinity (0.5-6 ppt)","Mysids",0.853700980392157,68.6564705882353,26472.2941176471
"447",2018,"Low Salinity (0.5-6 ppt)","Pseudodiaptomus",957.012442172571,68.3722535211268,25731.8450704225
"448",2018,"Low Salinity (0.5-6 ppt)","Sinocalanus",36.052764729949,68.3722535211268,25731.8450704225
"449",2018,"High Salinity (>6 ppt)","Acartia",183.216618352432,69.283488372093,19461.1395348837
"450",2018,"High Salinity (>6 ppt)","Bosmina",0.394314269766489,69.283488372093,19461.1395348837
"451",2018,"High Salinity (>6 ppt)","Daphnia sp.",0,69.283488372093,19461.1395348837
"452",2018,"High Salinity (>6 ppt)","Eurytemora",95.5838317851533,69.283488372093,19461.1395348837
"453",2018,"High Salinity (>6 ppt)","Harpacticoids",150.412702079282,69.283488372093,19461.1395348837
"454",2018,"High Salinity (>6 ppt)","Mysids",0.0587847222222222,67.7816666666667,27109.6666666667
"455",2018,"High Salinity (>6 ppt)","Pseudodiaptomus",36.5613995361818,69.283488372093,19461.1395348837
"456",2018,"High Salinity (>6 ppt)","Sinocalanus",0.894242146547178,69.283488372093,19461.1395348837
"457",2019,"Fresh (<0.5ppt)","Acartia",0.654641238536906,51.7500740740741,86170.9111111111
"458",2019,"Fresh (<0.5ppt)","Bosmina",538.43504210204,51.7500740740741,86170.9111111111
"459",2019,"Fresh (<0.5ppt)","Daphnia sp.",102.292561662421,51.7500740740741,86170.9111111111
"460",2019,"Fresh (<0.5ppt)","Eurytemora",1309.29757841593,51.7500740740741,86170.9111111111
"461",2019,"Fresh (<0.5ppt)","Harpacticoids",25.2780046708575,51.7500740740741,86170.9111111111
"462",2019,"Fresh (<0.5ppt)","Mysids",0.186961382113821,51.499756097561,89201.6097560976
"463",2019,"Fresh (<0.5ppt)","Pseudodiaptomus",547.63494574079,51.7500740740741,86170.9111111111
"464",2019,"Fresh (<0.5ppt)","Sinocalanus",259.844148807108,51.7500740740741,86170.9111111111
"465",2019,"Low Salinity (0.5-6 ppt)","Acartia",20.2513809436394,51.8553225806452,79546.2258064516
"466",2019,"Low Salinity (0.5-6 ppt)","Bosmina",117.176005909951,51.8553225806452,79546.2258064516
"467",2019,"Low Salinity (0.5-6 ppt)","Daphnia sp.",37.1154405024572,51.8553225806452,79546.2258064516
"468",2019,"Low Salinity (0.5-6 ppt)","Eurytemora",1991.76633088503,51.8553225806452,79546.2258064516
"469",2019,"Low Salinity (0.5-6 ppt)","Harpacticoids",298.328311703897,51.8553225806452,79546.2258064516
"470",2019,"Low Salinity (0.5-6 ppt)","Mysids",0.703571428571429,51.5414285714286,79323.4285714286
"471",2019,"Low Salinity (0.5-6 ppt)","Pseudodiaptomus",813.374925747038,51.8553225806452,79546.2258064516
"472",2019,"Low Salinity (0.5-6 ppt)","Sinocalanus",76.3739706201341,51.8553225806452,79546.2258064516
"473",2019,"High Salinity (>6 ppt)","Acartia",76.0085537738721,54.1428571428571,62743.6666666667
"474",2019,"High Salinity (>6 ppt)","Bosmina",1.05579276737833,54.1428571428571,62743.6666666667
"475",2019,"High Salinity (>6 ppt)","Daphnia sp.",0.510450964044707,54.1428571428571,62743.6666666667
"476",2019,"High Salinity (>6 ppt)","Eurytemora",148.44719278802,54.1428571428571,62743.6666666667
"477",2019,"High Salinity (>6 ppt)","Harpacticoids",54.5040047260617,54.1428571428571,62743.6666666667
"478",2019,"High Salinity (>6 ppt)","Mysids",0.1634375,53.0975,69461
"479",2019,"High Salinity (>6 ppt)","Pseudodiaptomus",47.359209922073,54.1428571428571,62743.6666666667
"480",2019,"High Salinity (>6 ppt)","Sinocalanus",5.09717115829988,54.1428571428571,62743.6666666667
"481",2020,"Fresh (<0.5ppt)","Acartia",0.0947703268821752,76.4325,11385.3695652174
"482",2020,"Fresh (<0.5ppt)","Bosmina",289.93638029715,76.4325,11385.3695652174
"483",2020,"Fresh (<0.5ppt)","Daphnia sp.",439.279865017854,76.4325,11385.3695652174
"484",2020,"Fresh (<0.5ppt)","Eurytemora",3471.2050811084,76.4325,11385.3695652174
"485",2020,"Fresh (<0.5ppt)","Harpacticoids",22.3628670599659,76.4325,11385.3695652174
"486",2020,"Fresh (<0.5ppt)","Mysids",0.00662037037037037,74.5877777777778,11577.4444444444
"487",2020,"Fresh (<0.5ppt)","Pseudodiaptomus",3919.73548067624,76.4325,11385.3695652174
"488",2020,"Fresh (<0.5ppt)","Sinocalanus",216.601903664821,76.4325,11385.3695652174
"489",2020,"Low Salinity (0.5-6 ppt)","Acartia",3.60164143156697,76.6328947368421,11818.6315789474
"490",2020,"Low Salinity (0.5-6 ppt)","Bosmina",2.97247965027694,76.6328947368421,11818.6315789474
"491",2020,"Low Salinity (0.5-6 ppt)","Daphnia sp.",6.68424239060289,76.6328947368421,11818.6315789474
"492",2020,"Low Salinity (0.5-6 ppt)","Eurytemora",466.646751615322,76.6328947368421,11818.6315789474
"493",2020,"Low Salinity (0.5-6 ppt)","Harpacticoids",39.1761578976542,76.6328947368421,11818.6315789474
"494",2020,"Low Salinity (0.5-6 ppt)","Mysids",0.2740625,74.605,11819.5
"495",2020,"Low Salinity (0.5-6 ppt)","Pseudodiaptomus",2036.94792837722,76.6328947368421,11818.6315789474
"496",2020,"Low Salinity (0.5-6 ppt)","Sinocalanus",6.21322237854858,76.6328947368421,11818.6315789474
"497",2020,"High Salinity (>6 ppt)","Acartia",278.170590442678,76.6930303030303,11616.4848484848
"498",2020,"High Salinity (>6 ppt)","Bosmina",0,76.6930303030303,11616.4848484848
"499",2020,"High Salinity (>6 ppt)","Daphnia sp.",0,76.6930303030303,11616.4848484848
"500",2020,"High Salinity (>6 ppt)","Eurytemora",71.9488783310593,76.6930303030303,11616.4848484848
"501",2020,"High Salinity (>6 ppt)","Harpacticoids",113.559908325938,76.6930303030303,11616.4848484848
"502",2020,"High Salinity (>6 ppt)","Mysids",0.0369444444444444,74.7183333333333,10733.1666666667
"503",2020,"High Salinity (>6 ppt)","Pseudodiaptomus",149.562712413354,76.6930303030303,11616.4848484848
"504",2020,"High Salinity (>6 ppt)","Sinocalanus",0.944829854792826,76.6930303030303,11616.4848484848
"505",2021,"Fresh (<0.5ppt)","Acartia",0,80.5364705882353,5847.52941176471
"506",2021,"Fresh (<0.5ppt)","Bosmina",68.0982352941176,80.5364705882353,5847.52941176471
"507",2021,"Fresh (<0.5ppt)","Daphnia sp.",108.865882352941,80.5364705882353,5847.52941176471
"508",2021,"Fresh (<0.5ppt)","Eurytemora",3271.68294117647,80.5364705882353,5847.52941176471
"509",2021,"Fresh (<0.5ppt)","Harpacticoids",9.97117647058823,80.5364705882353,5847.52941176471
"510",2021,"Fresh (<0.5ppt)","Mysids",0.0177696078431373,80.5364705882353,5847.52941176471
"511",2021,"Fresh (<0.5ppt)","Pseudodiaptomus",771.130588235294,80.5364705882353,5847.52941176471
"512",2021,"Fresh (<0.5ppt)","Sinocalanus",45.3670588235294,80.5364705882353,5847.52941176471
"513",2021,"Low Salinity (0.5-6 ppt)","Acartia",0,80.5652,6368.6
"514",2021,"Low Salinity (0.5-6 ppt)","Bosmina",5.5596,80.5652,6368.6
"515",2021,"Low Salinity (0.5-6 ppt)","Daphnia sp.",8.2236,80.5652,6368.6
"516",2021,"Low Salinity (0.5-6 ppt)","Eurytemora",1654.2476,80.5652,6368.6
"517",2021,"Low Salinity (0.5-6 ppt)","Harpacticoids",11.9604,80.5652,6368.6
"518",2021,"Low Salinity (0.5-6 ppt)","Mysids",1.10446666666667,80.5652,6368.6
"519",2021,"Low Salinity (0.5-6 ppt)","Pseudodiaptomus",115.7288,80.5652,6368.6
"520",2021,"Low Salinity (0.5-6 ppt)","Sinocalanus",6.2332,80.5652,6368.6
"521",2021,"High Salinity (>6 ppt)","Acartia",470.221875,80.969375,7100.5
"522",2021,"High Salinity (>6 ppt)","Bosmina",0,80.969375,7100.5
"523",2021,"High Salinity (>6 ppt)","Daphnia sp.",0,80.969375,7100.5
"524",2021,"High Salinity (>6 ppt)","Eurytemora",212.818125,80.969375,7100.5
"525",2021,"High Salinity (>6 ppt)","Harpacticoids",89.431875,80.969375,7100.5
"526",2021,"High Salinity (>6 ppt)","Mysids",0.285130208333333,80.969375,7100.5
"527",2021,"High Salinity (>6 ppt)","Pseudodiaptomus",63.235625,80.969375,7100.5
"528",2021,"High Salinity (>6 ppt)","Sinocalanus",0.736875,80.969375,7100.5
